This file contains a list of stations that provided input data to the PRISM run that produced the grid associated with this stn.csv file.
Station,Name,Longitude,Latitude,Elevation(m),Network,station_id
"03872","BECKLEY RALE",-81.1231,37.7836,766,"WBAN","94124"
"03893","BLOOMINGTON",-86.6167,39.1333,257,"WBAN","94145"
"03901","LONGVIEW E T",-94.7117,32.3847,111,"WBAN","94150"
"03904","COLLEGE STAT",-96.3647,30.5892,93,"WBAN","94153"
"03918","FLIPPIN",-92.5833,36.3000,215,"WBAN","94167"
"03919","SALINA MUNIC",-97.6517,38.7972,384,"WBAN","94168"
"03928","WICHITA MID-",-97.4431,37.6553,403,"WBAN","94176"
"03932","CLINTON CLIN",-99.2003,35.3397,598,"WBAN","94180"
"03933","FORT HOOD",-97.7167,31.1333,280,"WBAN","94181"
"03935","CAPE GIRARDE",-89.5706,37.2253,102,"WBAN","94183"
"03950","LAWTON MUNIC",-98.4164,34.5678,338,"WBAN","94198"
"03951","LONGVIEW WSM",-94.6500,32.3500,124,"WBAN","94199"
"03952","NORTH LITTLE",-92.2597,34.8353,172,"WBAN","94200"
"03953","JONESBORO MU",-90.6464,35.8311,80,"WBAN","94201"
"03954","OKLAHOMA CIT",-97.6469,35.5342,395,"WBAN","94202"
"03961","NATCHEZ ADAM",-91.2833,31.6167,83,"WBAN","94209"
"03981","FREDERICK MU",-98.9842,34.3522,386,"WBAN","94229"
"03998","PARSONS TRI",-95.5042,37.3278,265,"WBAN","94236"
"04112","STANLEY RANG",-114.9272,44.1708,1980,"WBAN","94241"
"04720","JAMESTOWN",-79.2500,42.1500,524,"WBAN","94274"
"04726","JOHNSTOWN CA",-78.8550,40.3228,692,"WBAN","94280"
"04803","RHINELANDER",-89.4653,45.6308,487,"WBAN","94356"
"04825","APPLETON OUT",-88.5167,44.2667,280,"WBAN","94378"
"04841","SHEBOYGAN CO",-87.8506,43.7694,227,"WBAN","94393"
"04846","VALPARAISO P",-87.0058,41.4525,235,"WBAN","94397"
"04847","ADRIAN LENAW",-84.0794,41.8678,243,"WBAN","94398"
"04852","NEW PHILADEL",-81.4236,40.4719,273,"WBAN","94403"
"04853","CLEVELAND BU",-81.6836,41.5175,178,"WBAN","94404"
"04854","GAYLORD OTSE",-84.7014,45.0133,406,"WBAN","94405"
"12815","ORLANDO INTL",-81.3250,28.4339,29,"WBAN","94597"
"12834","DAYTONA BEAC",-81.0483,29.1828,9,"WBAN","94616"
"12838","MELBOURNE IN",-80.6308,28.0958,11,"WBAN","94620"
"12854","ORLANDO SANF",-81.2436,28.7797,17,"WBAN","94635"
"12861","OCALA JIM TA",-82.2333,29.1667,27,"WBAN","94642"
"12883","LAKELAND LIN",-82.0500,28.0000,45,"WBAN","94663"
"12885","FORT LAUDERD",-80.1708,26.1969,4,"WBAN","94665"
"12888","MIAMI KENDAL",-80.4331,25.6475,3,"WBAN","94667"
"12894","FORT MYERS S",-81.7550,26.5361,9,"WBAN","94672"
"12907","LAREDO AFB",-99.4667,27.5333,154,"WBAN","94683"
"12921","SAN ANTONIO",-98.4700,29.5333,247,"WBAN","94696"
"12930","NEW ORLEANS",-90.1303,29.9167,6,"WBAN","94705"
"12953","WHARTON",-96.1333,29.2833,34,"WBAN","94728"
"12957","PORT ISABEL",-97.3458,26.1658,6,"WBAN","94732"
"12959","MCALLEN MILL",-98.2539,26.1839,30,"WBAN","94734"
"12960","HOUSTON BUSH",-95.3600,29.9800,29,"WBAN","94735"
"12976","ANGLETON/LAK",-95.4619,29.1097,8,"WBAN","94749"
"12977","HOUSTON SUGA",-95.6564,29.6222,25,"WBAN","94750"
"13701","ABERDEEN PHI",-76.1697,39.4717,17,"WBAN","94784"
"13721","PATUXENT RIV",-76.4167,38.3000,14,"WBAN","94804"
"13724","ATLANTIC CIT",-74.4242,39.3792,3,"WBAN","94807"
"13736","MORGANTOWN H",-79.9164,39.6428,378,"WBAN","94819"
"13740","RICHMOND INT",-77.3203,37.5050,50,"WBAN","94823"
"13744","FLORENCE REG",-79.7289,34.1936,45,"WBAN","94827"
"13750","NORFOLK NAS",-76.2875,36.9375,10,"WBAN","94833"
"13752","ANNAPOLIS NA",-76.4667,38.9833,8,"WBAN","94835"
"13762","FENTRESS NAV",-76.1356,36.6950,5,"WBAN","94845"
"13781","WILMINGTON N",-75.6008,39.6728,24,"WBAN","94863"
"13782","CHARLESTON C",-79.9319,32.7800,3,"WBAN","94864"
"13786","ELIZABETH CI",-76.1750,36.2606,4,"WBAN","94868"
"13809","LAWRENCEVILL",-87.6056,38.7642,131,"WBAN","94890"
"13838","MOBILE DOWNT",-88.0681,30.6264,8,"WBAN","94919"
"13841","WILMINGTON A",-83.8217,39.4203,328,"WBAN","94922"
"13867","PARKERSBURG",-81.5572,39.2811,189,"WBAN","94946"
"13871","ANNISTON MET",-85.8556,33.5872,181,"WBAN","94950"
"13872","ASHEVILLE",-82.5333,35.6000,683,"WBAN","94951"
"13876","BIRMINGHAM M",-86.7450,33.5656,187,"WBAN","94955"
"13877","BRISTOL TRI",-82.4044,36.4731,457,"WBAN","94956"
"13881","CHARLOTTE DO",-80.9542,35.2225,222,"WBAN","94959"
"13884","CRESTVIEW BO",-86.5225,30.7797,58,"WBAN","94962"
"13897","NASHVILLE IN",-86.6764,36.1253,183,"WBAN","94974"
"13904","AUSTIN-BERGS",-97.6800,30.1831,146,"WBAN","94978"
"13911","FORT WORTH N",-97.4500,32.7667,185,"WBAN","94985"
"13920","TOPEKA FORBE",-95.6639,38.9503,325,"WBAN","94994"
"13925","STUTTGART AA",-91.5833,34.6000,68,"WBAN","94999"
"13926","GREENVILLE M",-96.0500,33.0667,163,"WBAN","95000"
"13939","GREENVILLE M",-90.9856,33.4828,38,"WBAN","95013"
"13942","MONROE REGIO",-92.0406,32.5156,24,"WBAN","95016"
"13958","AUSTIN CAMP",-97.7600,30.3211,201,"WBAN","95032"
"13961","FORT WORTH M",-97.3614,32.8192,209,"WBAN","95035"
"13969","PONCA CITY M",-97.1019,36.7367,305,"WBAN","95043"
"13971","HARRISON BOO",-93.1567,36.2667,419,"WBAN","95045"
"13977","TEXARKANA WE",-94.0075,33.4536,110,"WBAN","95051"
"13980","ANTHONY",-98.0283,37.1550,414,"WBAN","95054"
"13987","JOPLIN REGIO",-94.5022,37.1467,299,"WBAN","95061"
"13991","MARSHALL",-93.2225,39.1342,241,"WBAN","95065"
"13993","ST JOSEPH RO",-94.9067,39.7736,249,"WBAN","95067"
"13996","TOPEKA MUNIC",-95.6389,39.0689,269,"WBAN","95070"
"14607","CARIBOU MUNI",-68.0328,46.8669,190,"WBAN","95125"
"14615","WATERVILLE L",-69.6667,44.5333,94,"WBAN","95133"
"14712","READING SPAA",-75.9667,40.3667,104,"WBAN","95229"
"14719","WESTHAMPTON",-72.6322,40.8436,20,"WBAN","95236"
"14734","NEWARK INTER",-74.1694,40.7158,2,"WBAN","95251"
"14735","ALBANY COUNT",-73.8092,42.7431,84,"WBAN","95252"
"14748","ELMIRA CORNI",-76.8919,42.1594,291,"WBAN","95265"
"14750","GLENS FALLS",-73.6103,43.3411,98,"WBAN","95267"
"14755","MOUNT WASHIN",-71.3034,44.2702,1912,"COOP","95272"
"14777","WILKES-BARRE",-75.7267,41.3389,283,"WBAN","95294"
"14804","MOUNT CLEMEN",-82.8183,42.6083,177,"WBAN","95318"
"14814","ALPENA WASTE",-83.4275,45.0606,180,"WBAN","95327"
"14815","BATTLE CREEK",-85.2511,42.3075,283,"WBAN","95328"
"14826","FLINT BISHOP",-83.7494,42.9667,235,"WBAN","95339"
"14827","FORT WAYNE I",-85.2056,41.0061,241,"WBAN","95340"
"14828","GLADWIN",-84.4908,43.9758,236,"WBAN","95341"
"14835","LAFAYETTE PU",-86.9369,40.4122,183,"WBAN","95348"
"14838","MARQUETTE",-87.3795,46.5458,187,"WBAN","95351"
"14841","PELLSTON REG",-84.7928,45.5644,215,"WBAN","95354"
"14846","SANDUSKY",-82.7167,41.4500,178,"WBAN","95359"
"14848","SOUTH BEND M",-86.3331,41.7072,236,"WBAN","95361"
"14850","TRAVERSE CIT",-85.5825,44.7408,188,"WBAN","95363"
"14894","WHEELING OHI",-80.6472,40.1764,359,"WBAN","95407"
"14895","AKRON-CANTON",-81.4333,40.9167,368,"WBAN","95408"
"14913","DULUTH INTER",-92.2100,46.8369,433,"WBAN","95425"
"14916","GRAND FORKS",-97.1839,47.9428,258,"WBAN","95428"
"14919","JAMESTOWN MU",-98.6692,46.9258,455,"WBAN","95430"
"14923","MOLINE QUAD",-90.5233,41.4653,180,"WBAN","95434"
"14924","PEMBINA",-97.2386,48.9742,241,"WBAN","95435"
"14925","ROCHESTER IN",-92.4992,43.9047,404,"WBAN","95436"
"14931","BURLINGTON M",-91.1192,40.7808,211,"WBAN","95442"
"14936","HURON REGION",-98.2231,44.3981,390,"WBAN","95447"
"14937","IOWA CITY MU",-91.5431,41.6328,198,"WBAN","95448"
"14943","SIOUX CITY S",-96.3792,42.3914,334,"WBAN","95454"
"14966","CHARLES CITY",-92.6667,43.0667,311,"WBAN","95476"
"14989","YORK",-97.5833,40.8667,494,"WBAN","95499"
"14990","CEDAR RAPIDS",-91.7086,41.8844,256,"WBAN","95500"
"14993","LAMONI FAA A",-94.0000,40.6500,356,"WBAN","95503"
"14994","LEXINGTON",-99.7667,40.8000,734,"WBAN","95504"
"14995","GRANTSBURG",-92.6886,45.7728,302,"WBAN","95505"
"22001","DEL RIO LAUG",-100.7833,29.3667,327,"WBAN","95832"
"23023","MIDLAND INTE",-102.1906,31.9431,872,"WBAN","95926"
"23040","WINK WINKLER",-103.2014,31.7797,856,"WBAN","95943"
"23047","AMARILLO INT",-101.7056,35.2194,1093,"WBAN","95950"
"23048","TUCUMCARI MU",-103.6031,35.1822,1239,"WBAN","95951"
"23049","SANTA FE COU",-106.0889,35.6169,1934,"WBAN","95952"
"23050","ALBUQUERQUE",-106.6219,35.0356,1618,"WBAN","95953"
"23062","DENVER STAPL",-104.8694,39.7633,1611,"WBAN","95965"
"23070","TRINIDAD PER",-104.3378,37.2622,1750,"WBAN","95973"
"23077","CLOVIS MUNIC",-103.0833,34.4167,1281,"WBAN","95980"
"23119","MARCH AFB",-117.2500,33.9000,462,"WBAN","96021"
"23129","LONG BEACH D",-118.1464,33.8117,9,"WBAN","96030"
"23152","BURBANK-GLEN",-118.3575,34.2006,226,"WBAN","96051"
"23153","TONOPAH AP",-117.0903,38.0511,1644,"WBAN","96052"
"23159","BRYCE CANYON",-112.1456,37.7064,2312,"WBAN","96058"
"23162","DELTA FAA AP",-112.5167,39.3833,1452,"WBAN","96061"
"23170","HANKSVILLE",-110.7153,38.3706,1313,"WBAN","96069"
"23176","MILFORD MUNI",-113.0167,38.4333,1533,"WBAN","96073"
"23183","PHOENIX SKY",-112.0039,33.4278,337,"WBAN","96080"
"23186","ST GEORGE MU",-113.6000,37.1000,895,"WBAN","96083"
"23187","SANDBERG",-118.7242,34.7436,1375,"WBAN","96084"
"23191","AVALON CATAL",-118.4158,33.4050,488,"COOP","96087"
"23199","EL CENTRO NA",-115.6833,32.8167,-13,"WBAN","96095"
"23213","SANTA ROSA S",-122.8103,38.5039,35,"WBAN","96108"
"23230","OAKLAND METR",-122.2208,37.7214,2,"WBAN","96120"
"23234","SAN FRANCISC",-122.3981,37.6197,2,"WBAN","96124"
"23271","SACRAMENTO W",-121.4169,38.5556,12,"WBAN","96160"
"23272","SAN FRANCISC",-122.4333,37.7694,53,"WBAN","96161"
"23285","LIVERMORE MU",-121.8144,37.6978,120,"WBAN","96174"
"24015","AKRON WASHIN",-103.2317,40.1717,1421,"WBAN","96203"
"24020","HAYES CENTER",-101.0346,40.5232,927,"WBAN","96208"
"24028","SCOTTSBLUFF",-103.5931,41.8706,1202,"WBAN","96216"
"24029","SHERIDAN COU",-106.9689,44.7694,1202,"WBAN","96217"
"24032","VALENTINE MI",-100.5500,42.8783,789,"WBAN","96220"
"24061","RIVERTON REG",-108.4589,43.0642,1660,"WBAN","96249"
"24088","MOORCROFT 3",-104.9292,44.2169,1318,"WBAN","96276"
"24089","CASPER NATRO",-106.4636,42.8975,1627,"WBAN","96277"
"24091","IMPERIAL MUN",-101.6200,40.5100,998,"WBAN","96279"
"24110","MOSES LAKE G",-119.3192,47.2078,365,"WBAN","96297"
"24112","MALMSTROM AF",-111.1833,47.5167,1056,"WBAN","96299"
"24121","ELKO REGIONA",-115.7886,40.8289,1533,"WBAN","96308"
"24130","BAKER CITY M",-117.8086,44.8428,1024,"WBAN","96316"
"24135","BUTTE BERT M",-112.5006,45.9647,1678,"WBAN","96321"
"24137","CUT BANK MUN",-112.3753,48.6033,1170,"WBAN","96323"
"24150","LIVINGSTON M",-110.4408,45.6983,1415,"WBAN","96336"
"24151","MALAD CITY",-112.2872,42.1492,1362,"WBAN","96337"
"24154","MULLAN PASS",-115.6450,47.4569,1837,"WBAN","96340"
"24155","PENDLETON E",-118.8547,45.6983,453,"WBAN","96341"
"24162","ONTARIO MUNI",-117.0128,44.0206,668,"WBAN","96348"
"24164","BIG PINEY MA",-110.1075,42.5844,2124,"WBAN","96350"
"24172","LOVELOCK DER",-118.5692,40.0681,1189,"WBAN","96358"
"24213","EUREKA",-124.1603,40.8106,6,"WBAN","96397"
"24215","MOUNT SHASTA",-122.3328,41.3325,1077,"WBAN","96399"
"24217","BELLINGHAM I",-122.5372,48.7939,45,"WBAN","96401"
"24221","EUGENE MAHLO",-123.2206,44.1278,108,"WBAN","96404"
"24222","EVERETT SNOH",-122.2803,47.9078,185,"WBAN","96405"
"24225","MEDFORD ROGU",-122.8722,42.3811,395,"WBAN","96408"
"24230","REDMOND ROBE",-121.1392,44.2558,928,"WBAN","96413"
"24231","ROSEBURG REG",-123.3547,43.2389,160,"WBAN","96414"
"24234","SEATTLE BOEI",-122.3008,47.5303,6,"WBAN","96417"
"24235","SEXTON SUMMI",-123.3642,42.6003,1168,"WBAN","96418"
"24243","YAKIMA AIR T",-120.5428,46.5683,324,"WBAN","96426"
"24284","NORTH BEND M",-124.2436,43.4133,2,"WBAN","96466"
"53803","OWENSBORO",-87.1667,37.7500,748,"WBAN","98053"
"53852","DECATUR PRYO",-86.9453,34.6525,180,"WBAN","98079"
"53853","DESTIN FORT",-86.4717,30.4000,7,"WBAN","98080"
"53859","DAYTON WRIGH",-84.2264,39.5936,293,"WBAN","98084"
"53863","ATLANTA DEKA",-84.3022,33.8750,305,"WBAN","98087"
"53864","ALABASTER SH",-86.7833,33.1833,178,"WBAN","98088"
"53866","SHELBYVILLE",-85.8033,39.5781,245,"WBAN","98090"
"53868","OAK RIDGE AS",-84.2375,36.0236,277,"WBAN","98092"
"53873","CARTERSVILLE",-84.8486,34.1231,233,"WBAN","98097"
"53913","GUTHRIE MUNI",-97.4156,35.8503,327,"WBAN","98116"
"53915","NEW IBERIA A",-91.8839,30.0375,7,"WBAN","98118"
"53917","NEW ORLEANS",-90.0281,30.0425,3,"WBAN","98120"
"53919","MONTICELLO M",-91.7556,33.6361,88,"WBAN","98122"
"53921","MOUNT IDA",-93.5781,34.5467,214,"WBAN","98124"
"53922","FAYETTEVILLE",-94.3000,36.2833,392,"WBAN","98125"
"54728","WHITEFIELD M",-71.5450,44.3675,327,"WBAN","98159"
"54756","ORANGE MUNIC",-72.2911,42.5700,169,"WBAN","98184"
"54757","WELLSVILLE M",-77.9919,42.1094,647,"WBAN","98185"
"54769","PLYMOUTH MUN",-70.7294,41.9097,45,"WBAN","98190"
"54778","PENN YAN AIR",-77.0564,42.6425,275,"WBAN","98196"
"54782","POTTSTOWN LI",-75.5572,40.2383,89,"WBAN","98200"
"54789","MOUNT POCONO",-75.3794,41.1389,584,"WBAN","98206"
"54791","ROCHESTER SK",-70.9222,43.2781,98,"WBAN","98208"
"92809","HOLLYWOOD NO",-80.2411,25.9989,3,"WBAN","98441"
"93010","LIMON",-103.7158,39.1894,1695,"WBAN","98453"
"93026","DOUGLAS BISB",-109.6061,31.4583,1251,"WBAN","98469"
"93037","COLORADO SPR",-104.6883,38.8100,1884,"WBAN","98480"
"93041","LAS CRUCES M",-106.9167,32.2833,1358,"WBAN","98484"
"93044","ZUNI",-108.8389,35.0706,1924,"WBAN","98487"
"93063","SILVER CITY",-108.1667,32.6333,1639,"WBAN","98506"
"93067","DENVER CENTE",-104.8489,39.5703,1793,"WBAN","98510"
"93073","ASPEN PITKIN",-106.8683,39.2231,2353,"WBAN","98515"
"93075","MOAB CANYONL",-109.7542,38.7550,1390,"WBAN","98517"
"93097","ALAMOGORDO W",-106.0000,32.8333,1279,"WBAN","98537"
"93102","FALLON NAAS",-118.7167,39.4167,1199,"WBAN","98541"
"93111","POINT MUGU N",-119.1167,34.1167,3,"WBAN","98550"
"93112","SAN DIEGO NO",-117.2146,32.6978,15,"WBAN","98551"
"93134","LOS ANGELES",-118.2353,34.0511,70,"WBAN","98573"
"93138","PALM SPRINGS",-116.5053,33.8281,128,"WBAN","98576"
"93139","PAYSON",-111.3333,34.2300,1497,"WBAN","98577"
"93167","KINGMAN AIRP",-113.9331,35.2578,1042,"WBAN","98605"
"93225","SACRAMENTO M",-121.5897,38.6956,7,"WBAN","98662"
"93228","HAYWARD AIR",-122.1150,37.6542,13,"WBAN","98665"
"93730","ATLANTIC CIT",-74.5672,39.4494,18,"WBAN","98702"
"93738","WASHINGTON D",-77.4836,38.9408,88,"WBAN","98710"
"93780","MOUNT HOLLY",-74.8417,39.9492,16,"WBAN","98743"
"93782","MAXTON LAURI",-79.3661,34.7917,67,"WBAN","98745"
"93807","WINSTON-SALE",-80.2222,36.1336,296,"WBAN","98764"
"93808","BOWLING GREE",-86.4239,36.9647,161,"WBAN","98765"
"93819","INDIANAPOLIS",-86.2789,39.7317,241,"WBAN","98776"
"93821","LOUISVILLE S",-85.7392,38.1811,149,"WBAN","98778"
"93823","TERRE HAUTE",-87.3000,39.4500,175,"WBAN","98780"
"93831","BEAUFORT MCA",-80.7167,32.4833,10,"WBAN","98788"
"93837","JACKSONVILLE",-81.6667,30.2333,9,"WBAN","98794"
"93909","OLATHE JOHNS",-94.8897,38.8317,331,"WBAN","98865"
"93937","SULPHUR SPRI",-95.6000,33.1667,151,"WBAN","98893"
"93947","FREDERICKSBU",-98.8667,30.2667,525,"WBAN","98903"
"93981","SPRINGFIELD",-93.3000,37.2000,404,"WBAN","98936"
"93983","PALESTINE",-95.7000,31.7833,122,"WBAN","98938"
"93984","TEMPLE DRAUG",-97.4167,31.1500,208,"WBAN","98939"
"93986","HOBART MUNIC",-99.0525,34.9894,474,"WBAN","98941"
"93989","QUINCY REGIO",-91.1919,39.9369,234,"WBAN","98944"
"93991","WALNUT RIDGE",-90.9333,36.1333,83,"WBAN","98946"
"93996","FARMINGTON",-90.4000,37.7667,274,"WBAN","98951"
"94010","ST MARIE",-106.5144,48.4089,840,"WBAN","98964"
"94025","HAYDEN YAMPA",-107.2500,40.5000,2012,"WBAN","98978"
"94028","SIDNEY RICHL",-104.1833,47.7167,604,"WBAN","98981"
"94030","VERNAL AIRPO",-109.5531,40.4269,1667,"WBAN","98983"
"94050","MEEKER AIRPO",-107.8853,40.0489,1948,"WBAN","98998"
"94053","TORRINGTON M",-104.1528,42.0647,1282,"WBAN","99001"
"94055","BAKER MUNICI",-104.2500,46.3583,906,"WBAN","99003"
"94056","FAITH MUNICI",-102.0192,45.0319,786,"WBAN","99004"
"94119","DEER PARK AI",-117.4214,47.9686,673,"WBAN","99031"
"94143","IDAHO FALLS",-112.9422,43.5317,1505,"WBAN","99055"
"94178","TWIN FALLS S",-114.4869,42.4819,1265,"WBAN","99087"
"94182","MCCALL AIRPO",-116.1017,44.8889,1528,"WBAN","99089"
"94194","REXBURG MADI",-111.8044,43.8339,1481,"WBAN","99100"
"94197","OMAK AIRPORT",-119.5228,48.4567,397,"WBAN","99103"
"94225","HOQUIAM BOWE",-123.9303,46.9728,4,"WBAN","99130"
"94239","WENATCHEE PA",-120.2014,47.3978,375,"WBAN","99144"
"94261","PORTLAND-HIL",-122.9486,45.5406,62,"WBAN","99164"
"94290","SEATTLE SAND",-122.2553,47.6872,18,"WBAN","99183"
"94626","GREENVILLE M",-69.5958,45.4620,315,"WBAN","99210"
"94705","BARRE MONTPE",-72.5794,44.2033,343,"WBAN","99220"
"94720","HYANNIS BARN",-70.2800,41.6686,17,"WBAN","99235"
"94723","LAWRENCE MUN",-71.1239,42.7172,45,"WBAN","99238"
"94728","NEW YORK CEN",-73.9669,40.7889,40,"WBAN","99243"
"94740","SARANAC LAKE",-74.2067,44.3853,507,"WBAN","99255"
"94741","TETERBORO AI",-74.0614,40.8500,3,"WBAN","99256"
"94765","LEBANON MUNI",-72.3047,43.6264,181,"WBAN","99278"
"94814","HOUGHTON LAK",-84.6739,44.3592,351,"WBAN","99325"
"94815","KALAMAZOO BA",-85.5519,42.2347,265,"WBAN","99326"
"94817","PONTIAC OAKL",-83.4181,42.6650,297,"WBAN","99328"
"94823","PITTSBURGH I",-80.2311,40.5014,351,"WBAN","99334"
"94846","CHICAGO OHAR",-87.9336,41.9950,201,"WBAN","99357"
"94850","MARQUETTE WS",-87.5492,46.5314,431,"WBAN","99361"
"94853","ESCANABA DEL",-87.0833,45.7333,181,"WBAN","99364"
"94855","OSHKOSH WITT",-88.5569,43.9844,238,"WBAN","99366"
"94870","CHAMPAIGN/UR",-88.2778,40.0397,230,"WBAN","99381"
"94892","CHICAGO/WEST",-88.2464,41.9144,230,"WBAN","99403"
"94897","MANITOWOC",-87.6667,44.1333,198,"WBAN","99408"
"94899","COPPER HARBO",-87.8833,47.4667,191,"WBAN","99410"
"94902","BROOKINGS",-96.8000,44.3000,491,"WBAN","99412"
"94911","YANKTON 2 E",-97.3633,42.8783,360,"WBAN","99421"
"94940","SPARTA FORT",-90.7333,43.9667,253,"WBAN","99448"
"94946","BROKEN BOW M",-99.6333,41.4333,771,"WBAN","99454"
"94951","COLUMBUS",-97.3500,41.4333,439,"WBAN","99459"
"94961","BAUDETTE INT",-94.6000,48.7167,330,"WBAN","99469"
"94963","MINNEAPOLIS",-93.4569,44.8272,288,"WBAN","99471"
"94971","ESTHERVILLE",-94.7461,43.4075,401,"WBAN","99479"
"94973","HAYWARD MUNI",-91.4442,46.0261,367,"WBAN","99481"
"K65S","BOUNDARY COU",-116.2953,48.7261,712,"ASOS","99504"
"K79S","FORT BENTON",-110.6364,47.8450,874,"ASOS","99506"
"KCRX","ROSCOE TURNE",-88.6036,34.9150,130,"ASOS","99508"
"KFLY","MEADOW LAKE",-104.5700,38.9458,2095,"ASOS","99510"
"KVOA","VIOSCA KNOLL",-87.7833,29.2333,-9999,"ASOS","99517"
"301102","CALLICOON CT",-74.9506,41.8275,372,"COOP","99523"
"385362","LUGOFF 2NE",-80.6883,34.2481,62,"COOP","99526"
"468191","SISSONVILLE",-81.6453,38.5167,187,"COOP","99527"
"426405","OGDEN NE BEN",-111.9369,41.2458,1394,"COOP","99543"
"K82V","PINE BLUFFS",-104.1303,41.1533,1570,"ASOS","133026"
"KJFX","WALKER COUNT",-87.3142,33.9019,147,"ASOS","133027"
"KSAA","SHIVELY FIEL",-106.8275,41.4436,2138,"ASOS","133029"
"K42J","KEYSTONE AIR",-82.0475,29.8447,60,"ASOS","137101"
"KDLZ","DELAWARE MUN",-83.1147,40.2797,288,"ASOS","137103"
"KPOV","PORTAGE COUN",-81.2517,41.2103,365,"ASOS","137104"
"KUBE","CUMBERLAND M",-91.9811,45.5058,378,"ASOS","137105"
"K1R7","BROOKHAVEN-L",-90.4094,31.6058,149,"ASOS","137513"
"K2V5","WRAY MUNICIP",-102.2408,40.1003,1118,"ASOS","137514"
"KFHB","FERNANDINA B",-81.4611,30.6119,5,"ASOS","137517"
"KGIC","IDAHO COUNTY",-116.1233,45.9425,1010,"ASOS","137518"
"KLMO","VANCE BRAND",-105.1636,40.1642,1541,"ASOS","137519"
"KO69","PETALUMA MUN",-122.6053,38.2578,27,"ASOS","137521"
"KSTK","STERLING MUN",-103.2544,40.6153,1231,"ASOS","137522"
"K2D5","OAKES MUNICI",-98.0800,46.1731,407,"ASOS","139267"
"K2J9","QUINCY MUNIC",-84.5575,30.5978,69,"ASOS","139268"
"K5H4","HARVEY MUNIC",-99.9317,47.7911,490,"ASOS","139269"
"KAHQ","WAHOO MUNICI",-96.5944,41.2406,373,"ASOS","139270"
"KASL","HARRISON COU",-94.3078,32.5206,109,"ASOS","139271"
"KCQF","H L SONNY CA",-87.8769,30.4606,28,"ASOS","139272"
"KPUJ","PAULDING NW",-84.9406,33.9119,393,"ASOS","139274"
"KRZL","JASPER COUNT",-87.1825,40.9478,213,"ASOS","139275"
"KLUA","LURAY",-78.5000,38.6667,275,"ASOS","142662"
"KS32","COOPERSTOWN",-98.1058,47.4228,434,"ASOS","142663"
"53988","FT POLK FULL",-92.9667,31.1500,94,"WBAN","142776"
"64775","ROME GRIFFIS",-75.4117,43.2339,158,"WBAN","142795"
"73805","NW FLORIDA B",-85.7881,30.3489,17,"WBAN","142798"
"03757","ST INIGOES W",-76.4292,38.1417,6,"WBAN","142822"
"53146","FT HUACHUCA",-110.4281,31.6072,1453,"WBAN","142847"
"53848","CHACTAW NOLF",-86.9597,30.5069,31,"WBAN","142860"
"54813","MUNSING LAKE",-86.6500,46.4167,186,"WBAN","142863"
"63890","JACKSON WHIT",-81.8831,30.3503,30,"WBAN","142874"
"363226","CASHTOWN 1S",-77.3586,39.8692,216,"COOP","142898"
"049884","YUCCA MESA",-116.4072,34.2183,1050,"COOP","143171"
"052294","DIVIDE 4NW",-105.2158,38.9608,2784,"COOP","143173"
"086634","ORLANDO WEST",-81.5467,28.5083,46,"COOP","143176"
"086999","PENSACOLA 7",-87.1994,30.5303,35,"COOP","143177"
"130512","BATTLE CREEK",-95.5750,42.3700,421,"COOP","143180"
"158635","WHITESBURG 2",-82.8047,37.1025,378,"COOP","143183"
"274304","JAFFREY SILV",-72.0053,42.8089,314,"COOP","143188"
"301068","BUSKIRK",-73.4325,42.9361,154,"COOP","143189"
"303322","GLOVERSVILLE",-74.4236,43.1150,444,"COOP","143191"
"422389","EDEN 2N",-111.8236,41.3294,1627,"COOP","143199"
"KACJ","JIMMY CARTER",-84.1889,32.1108,143,"ASOS","143265"
"KMNE","MINDEN AIRPO",-93.2981,32.6461,85,"ASOS","143268"
"KSBO","EMANUEL COUN",-82.3700,32.6092,100,"ASOS","143270"
"KIYA","ABBEVILLE CH",-92.0842,29.9758,5,"ASOS","143662"
"KE16","SOUTH COUNTY",-121.5969,37.0817,86,"ASOS","144022"
"KFOT","ROHNERVILLE",-124.1328,40.5539,120,"ASOS","144023"
"KGOO","NEVADA COUNT",-121.0031,39.2242,961,"ASOS","144024"
"KRTS","RENO/STEAD A",-119.8764,39.6681,1539,"ASOS","144026"
"K2I0","MADISONVILLE",-87.3983,37.3558,134,"ASOS","144369"
"K6A1","BUTLER MUNIC",-84.2508,32.5675,203,"ASOS","144370"
"KCNI","CHEROKEE COU",-84.4222,34.3122,372,"ASOS","144371"
"KEZM","HEART OF GEO",-83.1286,32.2164,93,"ASOS","144372"
"KGGP","LOGANSPORT/C",-86.3728,40.7114,225,"ASOS","144374"
"KI35","TUCKER-GUTHR",-83.3586,36.8594,473,"ASOS","144375"
"KTBX","BOYSEN/THERM",-108.2333,43.4667,2225,"ASOS","144377"
"K6A2","GRIFFIN-SPAL",-84.2750,33.2269,292,"ASOS","144735"
"BVL","BONDVILLE",-88.3715,40.0529,213,"ICN","148364"
"DXS","DIXON SPRING",-88.6674,37.4368,165,"ICN","148365"
"BRW","BROWNSTOWN",-88.9598,38.9492,177,"ICN","148366"
"ORR","PERRY",-90.8238,39.8058,206,"ICN","148367"
"DEK","DEKALB",-88.8507,41.8417,265,"ICN","148368"
